date,route_id,stop_id,stop_name,hour,day_of_week,is_weekend,is_holiday,peak_hour,passenger_count,bus_capacity,buses_allocated,distance_km,travel_time_min
2026-03-07,R202,S02,City Mall,18,5,1,0,1,61,40,3,6.78,24
2026-03-07,R202,S02,City Mall,19,5,1,0,1,67,40,2,5.53,20
2026-03-07,R202,S02,City Mall,20,5,1,0,1,65,40,2,11.84,32
2026-03-07,R202,S02,City Mall,21,5,1,0,0,13,40,1,13.74,52
2026-03-07,R202,S02,City Mall,22,5,1,0,0,11,40,1,3.97,10
2026-03-07,R202,S03,University,6,5,1,0,0,30,40,1,2.8,7
2026-03-07,R202,S03,University,7,5,1,0,1,62,40,3,13.2,40
2026-03-07,R202,S03,University,8,5,1,0,1,72,40,1,3.52,10
2026-03-07,R202,S03,University,9,5,1,0,1,63,40,2,6.8,18
2026-03-07,R202,S03,University,10,5,1,0,0,5,40,1,2.17,8
2026-03-07,R202,S03,University,11,5,1,0,0,16,40,1,10.52,40
2026-03-07,R202,S03,University,12,5,1,0,0,38,40,1,14.48,43
2026-03-07,R202,S03,University,13,5,1,0,0,38,40,1,2.24,7
2026-03-07,R202,S03,University,14,5,1,0,0,32,40,1,6.77,17
2026-03-07,R202,S03,University,15,5,1,0,0,30,40,2,7.82,30
2026-03-07,R202,S03,University,16,5,1,0,0,5,40,1,12.05,38
2026-03-07,R202,S03,University,17,5,1,0,1,76,40,3,11.41,44
2026-03-07,R202,S03,University,18,5,1,0,1,71,40,3,2.53,7
2026-03-07,R202,S03,University,19,5,1,0,1,73,40,1,9.41,30
2026-03-07,R202,S03,University,20,5,1,0,1,74,40,2,3.19,9
2026-03-07,R202,S03,University,21,5,1,0,0,20,40,1,4.49,11
2026-03-07,R202,S03,University,22,5,1,0,0,10,40,1,9.35,36
2026-03-07,R202,S04,Market,6,5,1,0,0,5,40,1,3.44,13
2026-03-07,R202,S04,Market,7,5,1,0,1,44,40,2,10.11,40
2026-03-07,R202,S04,Market,8,5,1,0,1,51,40,2,11.26,41
2026-03-07,R202,S04,Market,9,5,1,0,1,55,40,2,9.63,27
2026-03-07,R202,S04,Market,10,5,1,0,0,9,40,1,6.39,17
2026-03-07,R202,S04,Market,11,5,1,0,0,44,40,2,8.77,27
2026-03-07,R202,S04,Market,12,5,1,0,0,30,40,1,5.61,20
2026-03-07,R202,S04,Market,13,5,1,0,0,37,40,1,2.11,5
2026-03-07,R202,S04,Market,14,5,1,0,0,22,40,1,4.22,14
2026-03-07,R202,S04,Market,15,5,1,0,0,18,40,2,13.55,39
2026-03-07,R202,S04,Market,16,5,1,0,0,14,40,1,9.44,35
2026-03-07,R202,S04,Market,17,5,1,0,1,53,40,2,7.37,21
2026-03-07,R202,S04,Market,18,5,1,0,1,42,40,2,2.32,8
2026-03-07,R202,S04,Market,19,5,1,0,1,59,40,1,3.49,11
2026-03-07,R202,S04,Market,20,5,1,0,1,52,40,2,6.41,16
2026-03-07,R202,S04,Market,21,5,1,0,0,5,40,1,2.58,7
2026-03-07,R202,S04,Market,22,5,1,0,0,8,40,1,3.03,10
2026-03-07,R202,S05,Bus Terminal,6,5,1,0,0,5,40,1,6.56,24
2026-03-07,R202,S05,Bus Terminal,7,5,1,0,1,46,40,3,6.7,19
2026-03-07,R202,S05,Bus Terminal,8,5,1,0,1,74,40,1,12.13,44
2026-03-07,R202,S05,Bus Terminal,9,5,1,0,1,84,40,3,11.25,40
2026-03-07,R202,S05,Bus Terminal,10,5,1,0,0,18,40,2,6.8,22
2026-03-07,R202,S05,Bus Terminal,11,5,1,0,0,42,40,2,5.27,16
2026-03-07,R202,S05,Bus Terminal,12,5,1,0,0,39,40,1,3.12,10
2026-03-07,R202,S05,Bus Terminal,13,5,1,0,0,41,40,3,7.84,25
2026-03-07,R202,S05,Bus Terminal,14,5,1,0,0,41,40,2,10.71,27
2026-03-07,R202,S05,Bus Terminal,15,5,1,0,0,48,40,1,7.35,19
2026-03-07,R202,S05,Bus Terminal,16,5,1,0,0,12,40,1,4.01,11
2026-03-07,R202,S05,Bus Terminal,17,5,1,0,1,81,40,3,11.42,32
2026-03-07,R202,S05,Bus Terminal,18,5,1,0,1,72,40,2,8.8,24
2026-03-07,R202,S05,Bus Terminal,19,5,1,0,1,79,40,2,7.08,20
2026-03-07,R202,S05,Bus Terminal,20,5,1,0,1,79,40,2,10.37,38
2026-03-07,R202,S05,Bus Terminal,21,5,1,0,0,5,40,1,8.93,35
2026-03-07,R202,S05,Bus Terminal,22,5,1,0,0,5,40,1,9.07,32
2026-03-07,R202,S06,Industrial Area,6,5,1,0,0,27,40,1,8.34,28
2026-03-07,R202,S06,Industrial Area,7,5,1,0,1,35,40,1,7.92,26
2026-03-07,R202,S06,Industrial Area,8,5,1,0,1,35,40,1,4.86,17
2026-03-07,R202,S06,Industrial Area,9,5,1,0,1,46,40,3,6.5,18
2026-03-07,R202,S06,Industrial Area,10,5,1,0,0,5,40,1,2.95,11
2026-03-07,R202,S06,Industrial Area,11,5,1,0,0,22,40,2,7.22,28
2026-03-07,R202,S06,Industrial Area,12,5,1,0,0,30,40,1,12.06,42
2026-03-07,R202,S06,Industrial Area,13,5,1,0,0,10,40,1,5.84,23
2026-03-07,R202,S06,Industrial Area,14,5,1,0,0,24,40,1,6.81,17
2026-03-07,R202,S06,Industrial Area,15,5,1,0,0,15,40,1,8.37,29
2026-03-07,R202,S06,Industrial Area,16,5,1,0,0,18,40,1,12.32,44
2026-03-07,R202,S06,Industrial Area,17,5,1,0,1,30,40,2,6.85,25
2026-03-07,R202,S06,Industrial Area,18,5,1,0,1,39,40,1,6.62,22
2026-03-07,R202,S06,Industrial Area,19,5,1,0,1,44,40,2,3.38,11
2026-03-07,R202,S06,Industrial Area,20,5,1,0,1,38,40,2,9.41,32
2026-03-07,R202,S06,Industrial Area,21,5,1,0,0,5,40,1,7.08,21
2026-03-07,R202,S06,Industrial Area,22,5,1,0,0,5,40,1,6.68,22
2026-03-07,R301,S01,Central Station,6,5,1,0,0,20,40,1,3.17,9
2026-03-07,R301,S01,Central Station,7,5,1,0,1,93,40,2,7.01,23
2026-03-07,R301,S01,Central Station,8,5,1,0,1,90,40,2,5.04,18
2026-03-07,R301,S01,Central Station,9,5,1,0,1,89,40,3,13.08,50
2026-03-07,R301,S01,Central Station,10,5,1,0,0,24,40,1,10.45,34
2026-03-07,R301,S01,Central Station,11,5,1,0,0,42,40,1,11.06,39
2026-03-07,R301,S01,Central Station,12,5,1,0,0,60,40,2,2.33,7
2026-03-07,R301,S01,Central Station,13,5,1,0,0,65,40,2,13.44,53
2026-03-07,R301,S01,Central Station,14,5,1,0,0,45,40,2,10.18,35
2026-03-07,R301,S01,Central Station,15,5,1,0,0,54,40,3,3.8,11
2026-03-07,R301,S01,Central Station,16,5,1,0,0,11,40,1,7.01,17
2026-03-07,R301,S01,Central Station,17,5,1,0,1,97,40,2,9.29,35
2026-03-07,R301,S01,Central Station,18,5,1,0,1,111,40,3,7.46,29
2026-03-07,R301,S01,Central Station,19,5,1,0,1,86,40,2,14.79,52
2026-03-07,R301,S01,Central Station,20,5,1,0,1,114,40,3,3.01,10
2026-03-07,R301,S01,Central Station,21,5,1,0,0,7,40,1,8.08,27
2026-03-07,R301,S01,Central Station,22,5,1,0,0,5,40,1,11.89,47
2026-03-07,R301,S02,City Mall,6,5,1,0,0,25,40,1,4.23,13
2026-03-07,R301,S02,City Mall,7,5,1,0,1,69,40,3,5.52,16
2026-03-07,R301,S02,City Mall,8,5,1,0,1,67,40,1,2.71,9
2026-03-07,R301,S02,City Mall,9,5,1,0,1,103,40,3,12.97,50
2026-03-07,R301,S02,City Mall,10,5,1,0,0,16,40,1,8.5,33
2026-03-07,R301,S02,City Mall,11,5,1,0,0,50,40,1,2.14,7
2026-03-07,R301,S02,City Mall,12,5,1,0,0,26,40,1,10.36,28
2026-03-07,R301,S02,City Mall,13,5,1,0,0,45,40,2,2.21,7
2026-03-07,R301,S02,City Mall,14,5,1,0,0,46,40,2,9.31,31
2026-03-07,R301,S02,City Mall,15,5,1,0,0,29,40,1,10.18,28
2026-03-07,R301,S02,City Mall,16,5,1,0,0,17,40,2,2.34,6
2026-03-07,R301,S02,City Mall,17,5,1,0,1,65,40,2,6.92,17
2026-03-07,R301,S02,City Mall,18,5,1,0,1,81,40,3,2.88,9
2026-03-07,R301,S02,City Mall,19,5,1,0,1,96,40,3,5.46,17
2026-03-07,R301,S02,City Mall,20,5,1,0,1,87,40,2,10.76,27
2026-03-07,R301,S02,City Mall,21,5,1,0,0,5,40,1,12.11,34
2026-03-07,R301,S02,City Mall,22,5,1,0,0,8,40,1,3.57,11
2026-03-07,R301,S03,University,6,5,1,0,0,18,40,1,13.45,51
2026-03-07,R301,S03,University,7,5,1,0,1,86,40,3,7.06,22
2026-03-07,R301,S03,University,8,5,1,0,1,66,40,3,2.15,8
2026-03-07,R301,S03,University,9,5,1,0,1,86,40,3,11.45,44
2026-03-07,R301,S03,University,10,5,1,0,0,22,40,1,4.41,14
2026-03-07,R301,S03,University,11,5,1,0,0,31,40,1,5.04,13
2026-03-07,R301,S03,University,12,5,1,0,0,43,40,2,10.78,32
2026-03-07,R301,S03,University,13,5,1,0,0,37,40,1,10.83,32
2026-03-07,R301,S03,University,14,5,1,0,0,47,40,3,3.6,9
2026-03-07,R301,S03,University,15,5,1,0,0,28,40,1,2.3,7
2026-03-07,R301,S03,University,16,5,1,0,0,30,40,1,4.16,16
2026-03-07,R301,S03,University,17,5,1,0,1,111,40,4,4.6,16
2026-03-07,R301,S03,University,18,5,1,0,1,93,40,3,5.12,13
2026-03-07,R301,S03,University,19,5,1,0,1,117,40,3,7.97,22
2026-03-07,R301,S03,University,20,5,1,0,1,92,40,3,8.32,23
2026-03-07,R301,S03,University,21,5,1,0,0,19,40,1,7.97,22
2026-03-07,R301,S03,University,22,5,1,0,0,20,40,1,4.18,11
2026-03-07,R301,S04,Market,6,5,1,0,0,22,40,2,2.41,9
2026-03-07,R301,S04,Market,7,5,1,0,1,73,40,1,3.67,13
2026-03-07,R301,S04,Market,8,5,1,0,1,46,40,1,6.0,19
2026-03-07,R301,S04,Market,9,5,1,0,1,53,40,1,7.37,25
2026-03-07,R301,S04,Market,10,5,1,0,0,11,40,1,14.95,48
2026-03-07,R301,S04,Market,11,5,1,0,0,27,40,2,8.31,30
2026-03-07,R301,S04,Market,12,5,1,0,0,42,40,2,11.68,41
2026-03-07,R301,S04,Market,13,5,1,0,0,35,40,1,11.07,30
2026-03-07,R301,S04,Market,14,5,1,0,0,49,40,2,5.23,18
2026-03-07,R301,S04,Market,15,5,1,0,0,26,40,1,9.32,35
2026-03-07,R301,S04,Market,16,5,1,0,0,19,40,1,2.37,9
2026-03-07,R301,S04,Market,17,5,1,0,1,70,40,2,7.95,20
2026-03-07,R301,S04,Market,18,5,1,0,1,66,40,2,5.68,14
2026-03-07,R301,S04,Market,19,5,1,0,1,67,40,2,13.61,45
2026-03-07,R301,S04,Market,20,5,1,0,1,94,40,3,11.33,33
2026-03-07,R301,S04,Market,21,5,1,0,0,10,40,1,13.94,39
2026-03-07,R301,S04,Market,22,5,1,0,0,5,40,1,5.78,18
2026-03-07,R301,S05,Bus Terminal,6,5,1,0,0,34,40,2,12.62,39
2026-03-07,R301,S05,Bus Terminal,7,5,1,0,1,93,40,3,13.94,44
2026-03-07,R301,S05,Bus Terminal,8,5,1,0,1,92,40,3,3.65,9
2026-03-07,R301,S05,Bus Terminal,9,5,1,0,1,94,40,3,6.74,23
2026-03-07,R301,S05,Bus Terminal,10,5,1,0,0,32,40,1,12.98,36
2026-03-07,R301,S05,Bus Terminal,11,5,1,0,0,49,40,1,2.36,7
2026-03-07,R301,S05,Bus Terminal,12,5,1,0,0,65,40,1,5.34,20
2026-03-07,R301,S05,Bus Terminal,13,5,1,0,0,48,40,1,10.23,39
2026-03-07,R301,S05,Bus Terminal,14,5,1,0,0,62,40,2,11.57,43
2026-03-07,R301,S05,Bus Terminal,15,5,1,0,0,71,40,2,11.27,38
2026-03-07,R301,S05,Bus Terminal,16,5,1,0,0,23,40,1,3.2,11
2026-03-07,R301,S05,Bus Terminal,17,5,1,0,1,94,40,3,6.27,23
2026-03-07,R301,S05,Bus Terminal,18,5,1,0,1,109,40,3,13.0,35
2026-03-07,R301,S05,Bus Terminal,19,5,1,0,1,109,40,3,8.51,32
2026-03-07,R301,S05,Bus Terminal,20,5,1,0,1,101,40,3,12.53,33
2026-03-07,R301,S05,Bus Terminal,21,5,1,0,0,25,40,1,3.99,11
2026-03-07,R301,S05,Bus Terminal,22,5,1,0,0,15,40,1,10.97,29
2026-03-07,R301,S06,Industrial Area,6,5,1,0,0,30,40,2,5.14,15
2026-03-07,R301,S06,Industrial Area,7,5,1,0,1,56,40,2,10.29,39
2026-03-07,R301,S06,Industrial Area,8,5,1,0,1,43,40,1,14.49,54
2026-03-07,R301,S06,Industrial Area,9,5,1,0,1,40,40,1,3.13,10
2026-03-07,R301,S06,Industrial Area,10,5,1,0,0,8,40,1,11.74,33
2026-03-07,R301,S06,Industrial Area,11,5,1,0,0,29,40,2,13.24,45
2026-03-07,R301,S06,Industrial Area,12,5,1,0,0,38,40,1,10.61,31
2026-03-07,R301,S06,Industrial Area,13,5,1,0,0,38,40,1,14.05,44
2026-03-07,R301,S06,Industrial Area,14,5,1,0,0,47,40,2,8.66,23
2026-03-07,R301,S06,Industrial Area,15,5,1,0,0,24,40,1,2.75,8
2026-03-07,R301,S06,Industrial Area,16,5,1,0,0,5,40,1,13.59,48
2026-03-07,R301,S06,Industrial Area,17,5,1,0,1,73,40,2,3.61,9
2026-03-07,R301,S06,Industrial Area,18,5,1,0,1,40,40,2,14.86,39
2026-03-07,R301,S06,Industrial Area,19,5,1,0,1,61,40,2,2.7,9
2026-03-07,R301,S06,Industrial Area,20,5,1,0,1,65,40,1,13.46,34
2026-03-07,R301,S06,Industrial Area,21,5,1,0,0,19,40,1,10.44,39
2026-03-07,R301,S06,Industrial Area,22,5,1,0,0,5,40,1,7.07,23
2026-03-07,R302,S01,Central Station,6,5,1,0,0,13,40,2,2.26,6
2026-03-07,R302,S01,Central Station,7,5,1,0,1,63,40,1,3.85,12
2026-03-07,R302,S01,Central Station,8,5,1,0,1,57,40,2,14.55,48
2026-03-07,R302,S01,Central Station,9,5,1,0,1,53,40,1,4.81,17
2026-03-07,R302,S01,Central Station,10,5,1,0,0,19,40,1,2.61,7
2026-03-07,R302,S01,Central Station,11,5,1,0,0,35,40,1,6.86,17
2026-03-07,R302,S01,Central Station,12,5,1,0,0,41,40,1,13.99,41
2026-03-07,R302,S01,Central Station,13,5,1,0,0,29,40,1,8.71,33
2026-03-07,R302,S01,Central Station,14,5,1,0,0,32,40,1,5.42,21
2026-03-07,R302,S01,Central Station,15,5,1,0,0,29,40,1,11.96,47
2026-03-07,R302,S01,Central Station,16,5,1,0,0,18,40,1,3.59,9
2026-03-07,R302,S01,Central Station,17,5,1,0,1,50,40,2,9.72,31
2026-03-07,R302,S01,Central Station,18,5,1,0,1,61,40,1,4.55,11
2026-03-07,R302,S01,Central Station,19,5,1,0,1,69,40,2,2.93,8
2026-03-07,R302,S01,Central Station,20,5,1,0,1,60,40,3,7.37,27
2026-03-07,R302,S01,Central Station,21,5,1,0,0,21,40,1,7.69,29
2026-03-07,R302,S01,Central Station,22,5,1,0,0,16,40,1,11.43,45
2026-03-07,R302,S02,City Mall,6,5,1,0,0,28,40,1,11.05,34
2026-03-07,R302,S02,City Mall,7,5,1,0,1,51,40,1,5.64,20
2026-03-07,R302,S02,City Mall,8,5,1,0,1,58,40,2,3.51,11
2026-03-07,R302,S02,City Mall,9,5,1,0,1,48,40,2,9.38,27
2026-03-07,R302,S02,City Mall,10,5,1,0,0,21,40,1,4.11,14
2026-03-07,R302,S02,City Mall,11,5,1,0,0,35,40,1,11.69,32
2026-03-07,R302,S02,City Mall,12,5,1,0,0,19,40,1,2.79,7
2026-03-07,R302,S02,City Mall,13,5,1,0,0,41,40,2,7.7,26
2026-03-07,R302,S02,City Mall,14,5,1,0,0,18,40,1,9.5,31
2026-03-07,R302,S02,City Mall,15,5,1,0,0,25,40,2,9.55,26
2026-03-07,R302,S02,City Mall,16,5,1,0,0,9,40,1,12.8,42
2026-03-07,R302,S02,City Mall,17,5,1,0,1,70,40,2,8.48,28
2026-03-07,R302,S02,City Mall,18,5,1,0,1,40,40,1,10.33,27
2026-03-07,R302,S02,City Mall,19,5,1,0,1,52,40,1,6.61,19
2026-03-07,R302,S02,City Mall,20,5,1,0,1,57,40,3,10.56,37
2026-03-07,R302,S02,City Mall,21,5,1,0,0,26,40,1,11.31,41
2026-03-07,R302,S02,City Mall,22,5,1,0,0,5,40,1,6.67,18
2026-03-07,R302,S03,University,6,5,1,0,0,5,40,1,3.99,10
2026-03-07,R302,S03,University,7,5,1,0,1,44,40,2,9.07,23
2026-03-07,R302,S03,University,8,5,1,0,1,47,40,3,12.31,39
2026-03-07,R302,S03,University,9,5,1,0,1,55,40,1,12.52,33
2026-03-07,R302,S03,University,10,5,1,0,0,5,40,1,9.91,39
2026-03-07,R302,S03,University,11,5,1,0,0,36,40,1,3.84,12
2026-03-07,R302,S03,University,12,5,1,0,0,36,40,2,14.77,45
2026-03-07,R302,S03,University,13,5,1,0,0,34,40,1,5.84,18
2026-03-07,R302,S03,University,14,5,1,0,0,17,40,1,10.94,29
2026-03-07,R302,S03,University,15,5,1,0,0,46,40,3,12.05,38
2026-03-07,R302,S03,University,16,5,1,0,0,5,40,1,4.7,15
2026-03-07,R302,S03,University,17,5,1,0,1,68,40,2,9.89,31
2026-03-07,R302,S03,University,18,5,1,0,1,49,40,2,6.97,18
2026-03-07,R302,S03,University,19,5,1,0,1,48,40,2,14.93,39
2026-03-07,R302,S03,University,20,5,1,0,1,47,40,1,13.4,50
2026-03-07,R302,S03,University,21,5,1,0,0,20,40,2,3.26,11
2026-03-07,R302,S03,University,22,5,1,0,0,5,40,1,2.36,9
2026-03-07,R302,S04,Market,6,5,1,0,0,8,40,2,13.13,39
2026-03-07,R302,S04,Market,7,5,1,0,1,36,40,1,2.58,8
2026-03-07,R302,S04,Market,8,5,1,0,1,50,40,2,14.2,55
2026-03-07,R302,S04,Market,9,5,1,0,1,43,40,1,9.02,29
2026-03-07,R302,S04,Market,10,5,1,0,0,12,40,2,2.36,7
2026-03-07,R302,S04,Market,11,5,1,0,0,23,40,1,11.31,36
2026-03-07,R302,S04,Market,12,5,1,0,0,25,40,1,13.45,39
2026-03-07,R302,S04,Market,13,5,1,0,0,15,40,2,3.07,10
2026-03-07,R302,S04,Market,14,5,1,0,0,19,40,1,3.45,10
2026-03-07,R302,S04,Market,15,5,1,0,0,42,40,2,8.15,20
2026-03-07,R302,S04,Market,16,5,1,0,0,5,40,1,12.47,49
2026-03-07,R302,S04,Market,17,5,1,0,1,42,40,1,12.63,44
2026-03-07,R302,S04,Market,18,5,1,0,1,38,40,1,5.74,20
2026-03-07,R302,S04,Market,19,5,1,0,1,53,40,3,13.3,38
2026-03-07,R302,S04,Market,20,5,1,0,1,41,40,1,6.19,24
2026-03-07,R302,S04,Market,21,5,1,0,0,5,40,2,14.53,52
2026-03-07,R302,S04,Market,22,5,1,0,0,5,40,1,4.35,12
2026-03-07,R302,S05,Bus Terminal,6,5,1,0,0,24,40,1,9.75,36
2026-03-07,R302,S05,Bus Terminal,7,5,1,0,1,68,40,1,2.93,7
2026-03-07,R302,S05,Bus Terminal,8,5,1,0,1,59,40,2,5.0,18
2026-03-07,R302,S05,Bus Terminal,9,5,1,0,1,65,40,2,5.79,21
2026-03-07,R302,S05,Bus Terminal,10,5,1,0,0,6,40,1,5.96,21
2026-03-07,R302,S05,Bus Terminal,11,5,1,0,0,26,40,2,9.35,28
2026-03-07,R302,S05,Bus Terminal,12,5,1,0,0,19,40,1,11.67,31
2026-03-07,R302,S05,Bus Terminal,13,5,1,0,0,22,40,1,7.74,25
2026-03-07,R302,S05,Bus Terminal,14,5,1,0,0,33,40,1,3.68,9
2026-03-07,R302,S05,Bus Terminal,15,5,1,0,0,44,40,2,3.0,11
2026-03-07,R302,S05,Bus Terminal,16,5,1,0,0,5,40,1,12.68,38
2026-03-07,R302,S05,Bus Terminal,17,5,1,0,1,83,40,3,4.09,12
2026-03-07,R302,S05,Bus Terminal,18,5,1,0,1,82,40,3,11.98,34
2026-03-07,R302,S05,Bus Terminal,19,5,1,0,1,68,40,1,5.16,18
2026-03-07,R302,S05,Bus Terminal,20,5,1,0,1,70,40,1,11.83,42
2026-03-07,R302,S05,Bus Terminal,21,5,1,0,0,6,40,1,7.11,23
2026-03-07,R302,S05,Bus Terminal,22,5,1,0,0,5,40,1,4.27,16
2026-03-07,R302,S06,Industrial Area,6,5,1,0,0,5,40,1,3.03,11
2026-03-07,R302,S06,Industrial Area,7,5,1,0,1,25,40,1,3.89,14
2026-03-07,R302,S06,Industrial Area,8,5,1,0,1,52,40,2,9.88,27
2026-03-07,R302,S06,Industrial Area,9,5,1,0,1,23,40,1,6.49,19
2026-03-07,R302,S06,Industrial Area,10,5,1,0,0,5,40,1,7.37,18
2026-03-07,R302,S06,Industrial Area,11,5,1,0,0,22,40,1,5.06,15
2026-03-07,R302,S06,Industrial Area,12,5,1,0,0,25,40,2,4.04,11
2026-03-07,R302,S06,Industrial Area,13,5,1,0,0,19,40,2,14.85,50
2026-03-07,R302,S06,Industrial Area,14,5,1,0,0,7,40,2,11.87,34
2026-03-07,R302,S06,Industrial Area,15,5,1,0,0,44,40,1,5.01,16
2026-03-07,R302,S06,Industrial Area,16,5,1,0,0,5,40,1,2.88,10
2026-03-07,R302,S06,Industrial Area,17,5,1,0,1,25,40,1,3.64,11
2026-03-07,R302,S06,Industrial Area,18,5,1,0,1,43,40,2,14.9,55
2026-03-07,R302,S06,Industrial Area,19,5,1,0,1,42,40,3,6.07,19
2026-03-07,R302,S06,Industrial Area,20,5,1,0,1,61,40,2,5.51,16
2026-03-07,R302,S06,Industrial Area,21,5,1,0,0,5,40,2,4.23,16
2026-03-07,R302,S06,Industrial Area,22,5,1,0,0,5,40,1,2.73,9
2026-03-07,R401,S01,Central Station,6,5,1,0,0,22,40,1,8.51,26
2026-03-07,R401,S01,Central Station,7,5,1,0,1,82,40,4,14.05,45
2026-03-07,R401,S01,Central Station,8,5,1,0,1,73,40,2,3.49,13
2026-03-07,R401,S01,Central Station,9,5,1,0,1,73,40,2,6.01,22
2026-03-07,R401,S01,Central Station,10,5,1,0,0,25,40,1,9.41,36
2026-03-07,R401,S01,Central Station,11,5,1,0,0,27,40,2,5.2,18
2026-03-07,R401,S01,Central Station,12,5,1,0,0,44,40,3,10.51,29
2026-03-07,R401,S01,Central Station,13,5,1,0,0,30,40,1,2.13,8
2026-03-07,R401,S01,Central Station,14,5,1,0,0,34,40,1,2.61,9
2026-03-07,R401,S01,Central Station,15,5,1,0,0,41,40,2,6.19,16
2026-03-07,R401,S01,Central Station,16,5,1,0,0,16,40,1,12.86,35
2026-03-07,R401,S01,Central Station,17,5,1,0,1,74,40,2,12.76,48
2026-03-07,R401,S01,Central Station,18,5,1,0,1,80,40,2,8.29,27
2026-03-07,R401,S01,Central Station,19,5,1,0,1,75,40,1,6.19,24
2026-03-07,R401,S01,Central Station,20,5,1,0,1,66,40,3,8.36,31
2026-03-07,R401,S01,Central Station,21,5,1,0,0,22,40,1,2.13,6
2026-03-07,R401,S01,Central Station,22,5,1,0,0,20,40,1,13.43,43
2026-03-07,R401,S02,City Mall,6,5,1,0,0,23,40,1,4.71,16
2026-03-07,R401,S02,City Mall,7,5,1,0,1,72,40,2,13.27,41
2026-03-07,R401,S02,City Mall,8,5,1,0,1,58,40,2,11.47,37
2026-03-07,R401,S02,City Mall,9,5,1,0,1,69,40,3,5.34,14
2026-03-07,R401,S02,City Mall,10,5,1,0,0,8,40,2,3.91,12
2026-03-07,R401,S02,City Mall,11,5,1,0,0,10,40,1,14.52,44
2026-03-07,R401,S02,City Mall,12,5,1,0,0,55,40,3,10.91,31
2026-03-07,R401,S02,City Mall,13,5,1,0,0,38,40,1,14.11,56
2026-03-07,R401,S02,City Mall,14,5,1,0,0,33,40,1,8.24,23
2026-03-07,R401,S02,City Mall,15,5,1,0,0,23,40,1,4.42,16
2026-03-07,R401,S02,City Mall,16,5,1,0,0,5,40,1,5.27,20
2026-03-07,R401,S02,City Mall,17,5,1,0,1,80,40,2,3.29,12
2026-03-07,R401,S02,City Mall,18,5,1,0,1,62,40,2,2.03,7
2026-03-07,R401,S02,City Mall,19,5,1,0,1,71,40,2,10.11,33
2026-03-07,R401,S02,City Mall,20,5,1,0,1,69,40,1,4.74,16
2026-03-07,R401,S02,City Mall,21,5,1,0,0,6,40,1,7.47,23
2026-03-07,R401,S02,City Mall,22,5,1,0,0,27,40,2,3.92,13
2026-03-07,R401,S03,University,6,5,1,0,0,21,40,1,6.73,19
2026-03-07,R401,S03,University,7,5,1,0,1,85,40,3,10.68,39
2026-03-07,R401,S03,University,8,5,1,0,1,69,40,3,4.15,10
2026-03-07,R401,S03,University,9,5,1,0,1,72,40,2,13.56,37
2026-03-07,R401,S03,University,10,5,1,0,0,11,40,1,4.61,13
2026-03-07,R401,S03,University,11,5,1,0,0,48,40,2,5.96,20
2026-03-07,R401,S03,University,12,5,1,0,0,34,40,1,3.49,13
2026-03-07,R401,S03,University,13,5,1,0,0,26,40,1,11.66,30
2026-03-07,R401,S03,University,14,5,1,0,0,38,40,1,3.59,9
2026-03-07,R401,S03,University,15,5,1,0,0,25,40,1,11.57,40
2026-03-07,R401,S03,University,16,5,1,0,0,5,40,1,4.6,12
2026-03-07,R401,S03,University,17,5,1,0,1,64,40,3,3.57,11
2026-03-07,R401,S03,University,18,5,1,0,1,73,40,1,3.75,13
2026-03-07,R401,S03,University,19,5,1,0,1,61,40,2,3.4,11
2026-03-07,R401,S03,University,20,5,1,0,1,78,40,2,11.82,32
2026-03-07,R401,S03,University,21,5,1,0,0,15,40,1,2.16,5
2026-03-07,R401,S03,University,22,5,1,0,0,13,40,2,13.79,45
2026-03-07,R401,S04,Market,6,5,1,0,0,22,40,1,5.31,13
2026-03-07,R401,S04,Market,7,5,1,0,1,45,40,2,11.15,38
2026-03-07,R401,S04,Market,8,5,1,0,1,50,40,1,6.95,17
2026-03-07,R401,S04,Market,9,5,1,0,1,44,40,3,11.48,35
2026-03-07,R401,S04,Market,10,5,1,0,0,7,40,1,2.02,7
2026-03-07,R401,S04,Market,11,5,1,0,0,37,40,1,12.71,35
2026-03-07,R401,S04,Market,12,5,1,0,0,21,40,1,3.16,12
2026-03-07,R401,S04,Market,13,5,1,0,0,25,40,1,6.73,19
2026-03-07,R401,S04,Market,14,5,1,0,0,46,40,2,5.79,15
2026-03-07,R401,S04,Market,15,5,1,0,0,21,40,1,4.9,18
2026-03-07,R401,S04,Market,16,5,1,0,0,17,40,1,12.78,45
2026-03-07,R401,S04,Market,17,5,1,0,1,77,40,3,5.09,14
2026-03-07,R401,S04,Market,18,5,1,0,1,53,40,3,7.93,29
2026-03-07,R401,S04,Market,19,5,1,0,1,70,40,2,14.89,48
2026-03-07,R401,S04,Market,20,5,1,0,1,49,40,2,9.78,28
2026-03-07,R401,S04,Market,21,5,1,0,0,10,40,1,8.09,21
2026-03-07,R401,S04,Market,22,5,1,0,0,16,40,1,10.87,34
2026-03-07,R401,S05,Bus Terminal,6,5,1,0,0,30,40,2,5.9,15
2026-03-07,R401,S05,Bus Terminal,7,5,1,0,1,86,40,2,14.11,56
2026-03-07,R401,S05,Bus Terminal,8,5,1,0,1,81,40,2,12.03,38
2026-03-07,R401,S05,Bus Terminal,9,5,1,0,1,78,40,1,13.39,45
